"Reporting Starts","Reporting Ends","Ad Name","Ad Delivery",Bid,"Bid Type","Ad Set Budget","Ad Set Budget Type","Amount Spent (USD)",Ends,"Website Purchases","Website Purchase ROAS (Return on Ad Spend)",Starts,"Campaign ID","Ad Set ID","Ad ID",Reach,Frequency,Impressions,"Ad Set Delivery","Clicks (All)","CPC (All) (USD)","CTR (All)","CPM (Cost per 1,000 Impressions) (USD)","Cost per 1,000 People Reached (USD)",ThruPlays,"Video Plays at 25%","Video Plays at 50%","Video Plays at 75%","Video Average Play Time","Video Plays","CTR (Link Click-Through Rate)","Unique CTR (Link Click-Through Rate)","Unique CTR (All)","CPC (Cost per Link Click) (USD)","Cost per Unique Link Click (USD)","Campaign Name","Ad Set Name"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_RASCS New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,20,Daily,176.73,Ongoing,2,1.57867934,2018-10-12,6048898046142,6106123266142,6106123268142,11220,1.1682709447415,13108,inactive,83,2.12927711,0.6332011,13.48260604,15.7513369,,,,,00:00:00,,0.27464144034178,0.3030303030303,0.6684492,4.90916667,5.19794118,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_NARS_INT_oCPM"
2015-06-15,2021-03-08,"3.27_Prospecting_Prospecting_March Hydration GWP 7928 Static_Static",inactive,0,ABSOLUTE_OCPM,205,Daily,49.07,2019-01-02,1,2.8734461,2018-10-12,6048898046142,6106123266342,6106123268542,1997,1.1837756634952,2364,not_delivering,22,2.23045455,0.93062606,20.7571912,24.57185779,,,,,00:00:00,,0.25380710659898,0.30045067601402,0.95142714,8.17833333,8.17833333,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Michael Kors_INT_oCPM"
2015-06-15,2021-03-08,"3.27_Prospecting_Prospecting_March Hydration GWP 7928 Static_Static",inactive,0,ABSOLUTE_OCPM,20,Daily,86.06,2018-10-31,1,0.79014641,2018-10-12,6048898046142,6106123265942,6106123268742,3200,1.231875,3942,inactive,42,2.04904762,1.06544901,21.83155758,26.89375,,,,,00:00:00,,0.35514967021816,0.375,1.09375,6.14714286,7.17166667,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Kate Spade_INT_oCPM"
2015-06-15,2021-03-08,"3.27_Prospecting_Prospecting_March Hydration GWP 7928 Static_Static",inactive,0,ABSOLUTE_OCPM,20,Daily,37.01,2018-12-31,1,5.05268846,2018-10-12,6048898046142,6106123266542,6106123268942,1212,1.1443894389439,1387,inactive,14,2.64357143,1.00937275,26.68348955,30.53630363,,,,,00:00:00,,0.21629416005768,0.24752475247525,1.15511551,12.33666667,12.33666667,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_IT Cosmetics_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Toner New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,20,Daily,62.76,2018-10-31,,,2018-10-12,6048898046142,6106123265942,6106123269142,4006,1.282825761358,5139,inactive,31,2.02451613,0.6032302,12.2124927,15.66650025,,,,,00:00:00,,0.23350846468184,0.27458811782327,0.72391413,5.23,5.70545455,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Kate Spade_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Toner New Customer Exclusive Static_Static",inactive,0,ABSOLUTE_OCPM,205,Daily,355.95,2019-01-02,6,1.4159292,2018-10-12,6048898046142,6106123266342,6106123269342,15002,1.7506332489001,26263,not_delivering,178,1.9997191,0.67775959,13.5532879,23.72683642,,,,,00:00:00,,0.28938049727754,0.40661245167311,1.04652713,4.68355263,5.8352459,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Michael Kors_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Toner New Customer Exclusive Static_Static",inactive,0,ABSOLUTE_OCPM,20,Daily,73.62,2018-12-31,3,2.17332247,2018-10-12,6048898046142,6106123266542,6106123269542,4746,1.2810788032027,6080,inactive,32,2.300625,0.52631579,12.10855263,15.51201011,,,,,00:00:00,,0.065789473684211,0.084281500210704,0.674252,18.405,18.405,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_IT Cosmetics_INT_oCPM"
2015-06-15,2021-03-08,"8.2_Prospecting_Prospecting_Texture Save 20% Exclusive Prospecting Static_Static",inactive,0,ABSOLUTE_OCPM,20,Daily,112.45,2018-10-31,,,2018-10-12,6048898046142,6106123265942,6106123269742,6206,1.1303577183371,7015,inactive,41,2.74268293,0.58446187,16.02993585,18.11956171,,,,,00:00:00,,0.22808267997149,0.25781501772478,0.62842411,7.028125,7.028125,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Kate Spade_INT_oCPM"
2015-06-15,2021-03-08,"8.2_Prospecting_Prospecting_Texture Save 20% Exclusive Prospecting Static_Static",not_delivering,0,ABSOLUTE_OCPM,205,Daily,6819.67,2019-01-02,83,1.10782487,2018-10-12,6048898046142,6106123266342,6106123269942,259257,1.6351651064388,423928,not_delivering,3068,2.22283898,0.7237078,16.08685909,26.30467065,,,,,00:00:00,,0.35029533316978,0.52573315281747,0.95889407,4.59237037,5.00342627,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Michael Kors_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Toner New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,20,Daily,89.65,Ongoing,,,2018-10-12,6048898046142,6106123266142,6106123270142,7212,1.2426511369939,8962,inactive,61,1.46967213,0.68065164,10.00334747,12.4306711,,,,,00:00:00,,0.26779736665923,0.27731558513588,0.74875208,3.73541667,4.4825,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_NARS_INT_oCPM"
2015-06-15,2021-03-08,"8.2_Prospecting_Prospecting_Texture Save 20% Exclusive Prospecting Static_Static",inactive,0,ABSOLUTE_OCPM,20,Daily,383.44,2018-12-31,4,0.56071354,2018-10-12,6048898046142,6106123266542,6106123270342,12135,1.2882571075402,15633,inactive,113,3.39327434,0.72282991,24.52760187,31.59785744,,,,,00:00:00,,0.35181986822747,0.42027194066749,0.86526576,6.97163636,7.51843137,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_IT Cosmetics_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Toner New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,100,Daily,24.52,Ongoing,,,2018-10-12,6048898046142,6106123654542,6106123654742,1370,1.1715328467153,1605,inactive,8,3.065,0.49844237,15.27725857,17.89781022,,,,,00:00:00,,0.12461059190031,0.14598540145985,0.58394161,12.26,12.26,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Department Store_INT_oCPM"
2015-06-15,2021-03-08,"8.2_Prospecting_Prospecting_Texture Save 20% Exclusive Prospecting Static_Static",not_delivering,0,ABSOLUTE_OCPM,20,Daily,173.05,Ongoing,2,1.67581624,2018-10-12,6048898046142,6106123654142,6106123655142,8424,1.1812678062678,9951,inactive,102,1.69656863,1.02502261,17.39021204,20.54249763,,,,,00:00:00,,0.36177268616219,0.42735042735043,1.12773029,4.80694444,4.80694444,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Hotels_INT_oCPM"
2015-06-15,2021-03-08,"8.2_Prospecting_Prospecting_Texture Save 20% Exclusive Prospecting Static_Static",not_delivering,0,ABSOLUTE_OCPM,100,Daily,49.79,Ongoing,,,2018-10-12,6048898046142,6106123654342,6106123655342,2439,1.0938909389094,2668,inactive,20,2.4895,0.74962519,18.66191904,20.41410414,,,,,00:00:00,,0.48725637181409,0.5330053300533,0.77900779,3.83,3.83,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Cars_INT_oCPM"
2015-06-15,2021-03-08,"8.2_Prospecting_Prospecting_Texture Save 20% Exclusive Prospecting Static_Static",not_delivering,0,ABSOLUTE_OCPM,100,Daily,60.3,Ongoing,,,2018-10-12,6048898046142,6106123654542,6106123655542,2670,1.1220973782772,2996,inactive,25,2.412,0.83444593,20.12683578,22.58426966,,,,,00:00:00,,0.46728971962617,0.44943820224719,0.86142322,4.30714286,5.025,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Department Store_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Water Gel New Customer Exclusive Static_Static",inactive,0,ABSOLUTE_OCPM,20,Daily,62.52,Ongoing,,,2018-10-12,6048898046142,6106123654142,6106123656142,3485,1.1119081779053,3875,inactive,29,2.15586207,0.7483871,16.13419355,17.93974175,,,,,00:00:00,,0.36129032258065,0.40172166427547,0.80344333,4.46571429,4.46571429,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Hotels_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_RASCS New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,20,Daily,161.77,Ongoing,3,0.9204426,2018-10-12,6048898046142,6106123654142,6106123656942,5530,1.2435804701627,6877,inactive,80,2.022125,1.16329795,23.52333867,29.25316456,,,,,00:00:00,,0.61073142358587,0.66907775768535,1.32007233,3.85166667,4.37216216,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Hotels_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Water Gel New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,100,Daily,89.18,Ongoing,3,2.8363983,2018-10-12,6048898046142,6106123654342,6106123657142,5859,1.1662399726916,6833,inactive,49,1.82,0.71710815,13.05136836,15.22102748,,,,,00:00:00,,0.35123664569003,0.40962621607783,0.7509814,3.71583333,3.71583333,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Cars_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Water Gel New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,100,Daily,86.15,Ongoing,,,2018-10-12,6048898046142,6106123654542,6106123657342,5182,1.1682747973755,6054,inactive,39,2.20897436,0.64420218,14.23026098,16.62485527,,,,,00:00:00,,0.34687809712587,0.40524893863373,0.6754149,4.10238095,4.10238095,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Department Store_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_RASCS New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,100,Daily,71.66,Ongoing,,,2018-10-12,6048898046142,6106123654542,6106123657742,4019,1.0823587957203,4350,inactive,19,3.77157895,0.43678161,16.47356322,17.83030605,,,,,00:00:00,,0.27586206896552,0.27369992535457,0.42299079,5.97166667,6.51454545,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Department Store_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_RASCS New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,100,Daily,70.66,Ongoing,,,2018-10-12,6048898046142,6106123654342,6106123658742,4618,1.0909484625379,5038,inactive,31,2.27935484,0.61532354,14.02540691,15.3009961,,,,,00:00:00,,0.31758634378722,0.3464703334777,0.62797748,4.41625,4.41625,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Cars_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Toner New Customer Exclusive Static_Static",inactive,0,ABSOLUTE_OCPM,20,Daily,27.17,Ongoing,1,4.8582996,2018-10-12,6048898046142,6106123654142,6106123658942,1804,1.1241685144124,2028,inactive,14,1.94071429,0.69033531,13.3974359,15.06097561,,,,,00:00:00,,0.29585798816568,0.33259423503326,0.77605322,4.52833333,4.52833333,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Hotels_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Toner New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,100,Daily,32.02,Ongoing,,,2018-10-12,6048898046142,6106123654342,6106123659542,2358,1.1407972858355,2690,inactive,19,1.68526316,0.7063197,11.90334572,13.5793045,,,,,00:00:00,,0.33457249070632,0.38167938931298,0.8057676,3.55777778,3.55777778,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Cars_INT_oCPM"
2015-06-15,2021-03-08,"3.27_Prospecting_Prospecting_March Hydration GWP 7928 Static_Static",inactive,0,ABSOLUTE_OCPM,100,Daily,35.13,Ongoing,,,2018-10-12,6048898046142,6106123654342,6106126690342,1428,1.1029411764706,1575,inactive,20,1.7565,1.26984127,22.3047619,24.60084034,,,,,00:00:00,,0.57142857142857,0.49019607843137,0.98039216,3.90333333,5.01857143,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Cars_INT_oCPM"
2015-06-15,2021-03-08,"3.27_Prospecting_Prospecting_March Hydration GWP 7928 Static_Static",inactive,0,ABSOLUTE_OCPM,20,Daily,36.66,Ongoing,,,2018-10-12,6048898046142,6106123654142,6106126690542,1102,1.1152450090744,1229,inactive,15,2.444,1.22050448,29.82912937,33.26678766,,,,,00:00:00,,0.24410089503662,0.27223230490018,1.36116152,12.22,12.22,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Hotels_INT_oCPM"
2015-06-15,2021-03-08,"3.27_Prospecting_Prospecting_March Hydration GWP 7928 Static_Static",inactive,0,ABSOLUTE_OCPM,100,Daily,32.89,Ongoing,,,2018-10-12,6048898046142,6106123654542,6106126691142,1016,1.1043307086614,1122,inactive,7,4.69857143,0.62388592,29.31372549,32.37204724,,,,,00:00:00,,0.53475935828877,0.59055118110236,0.68897638,5.48166667,5.48166667,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Luxury Department Store_INT_oCPM"
2015-06-15,2021-03-08,"3.27_Prospecting_Prospecting_March Hydration GWP 7928 Static_Static",inactive,0,ABSOLUTE_OCPM,20,Daily,37.97,Ongoing,,,2018-10-12,6048898046142,6106123266142,6106126691542,1633,1.0967544396816,1791,inactive,17,2.23352941,0.9491904,21.20044668,23.25168402,,,,,00:00:00,,0.44667783361251,0.3674219228414,0.79608083,4.74625,6.32833333,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_NARS_INT_oCPM"
2015-06-15,2021-03-08,"8.2_Prospecting_Prospecting_Texture Save 20% Exclusive Prospecting Static_Static",not_delivering,0,ABSOLUTE_OCPM,50,Daily,76.81,2018-10-31,1,2.05702383,2018-10-22,6048898046142,6106782017342,6106782017942,3337,1.1762061732095,3925,inactive,37,2.07594595,0.94267516,19.56942675,23.01768055,,,,,00:00:00,,0.20382165605096,0.23973629008091,1.07881331,9.60125,9.60125,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Clarisonic_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Toner New Customer Exclusive Static_Static",inactive,0,ABSOLUTE_OCPM,45,Daily,27.94,2018-12-31,,,2018-10-22,6048898046142,6106782017742,6106782018342,1307,1.1583779648049,1514,inactive,15,1.86266667,0.99075297,18.45442536,21.37719969,,,,,00:00:00,,0.19815059445178,0.22953328232594,1.14766641,9.31333333,9.31333333,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Estee Lauder_INT_oCPM"
2015-06-15,2021-03-08,"8.2_Prospecting_Prospecting_Texture Save 20% Exclusive Prospecting Static_Static",not_delivering,0,ABSOLUTE_OCPM,15,Daily,144.74,2018-10-31,1,0.51817051,2018-10-22,6048898046142,6106782018142,6106782018542,6686,1.2019144481005,8036,inactive,58,2.49551724,0.72175212,18.01144848,21.64822016,,,,,00:00:00,,0.28621204579393,0.3290457672749,0.83757104,6.29304348,6.57909091,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Allure_INT_oCPM"
2015-06-15,2021-03-08,"8.2_Prospecting_Prospecting_Texture Save 20% Exclusive Prospecting Static_Static",not_delivering,0,ABSOLUTE_OCPM,45,Daily,695.41,2018-12-31,15,1.08827886,2018-10-22,6048898046142,6106782017742,6106782018742,23893,1.8255974553216,43619,inactive,239,2.90966527,0.54792636,15.94282308,29.10517725,,,,,00:00:00,,0.26135399711135,0.43108860335663,0.88728916,6.10008772,6.7515534,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Estee Lauder_INT_oCPM"
2015-06-15,2021-03-08,"8.2_Prospecting_Prospecting_Texture Save 20% Exclusive Prospecting Static_Static",inactive,0,ABSOLUTE_OCPM,25,Daily,85.88,Ongoing,1,0.29110387,2018-10-22,6048898046142,6106782017542,6106782018942,7898,1.0868574322613,8584,inactive,62,1.38516129,0.722274,10.00465983,10.8736389,,,,,00:00:00,,0.29123951537745,0.30387439858192,0.69637883,3.4352,3.57833333,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Anastasia_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Toner New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,50,Daily,33.3,2018-10-31,,,2018-10-22,6048898046142,6106782017342,6106782019142,1950,1.1953846153846,2331,inactive,22,1.51363636,0.94380094,14.28571429,17.07692308,,,,,00:00:00,,0.25740025740026,0.30769230769231,1.02564103,5.55,5.55,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Clarisonic_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Toner New Customer Exclusive Static_Static",inactive,0,ABSOLUTE_OCPM,15,Daily,23.8,2018-10-31,,,2018-10-22,6048898046142,6106782018142,6106782019342,1648,1.1608009708738,1913,inactive,14,1.7,0.73183481,12.44119185,14.44174757,,,,,00:00:00,,0.052273915316257,0.060679611650485,0.84951456,23.8,23.8,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Allure_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Toner New Customer Exclusive Static_Static",inactive,0,ABSOLUTE_OCPM,25,Daily,78.55,Ongoing,,,2018-10-22,6048898046142,6106782017542,6106782019542,14932,1.0862577015805,16220,inactive,57,1.37807018,0.351418,4.84278668,5.26051433,,,,,00:00:00,,0.12946979038224,0.14063755692473,0.38173051,3.74047619,3.74047619,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Anastasia_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Water Gel New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,50,Daily,52.89,2018-10-31,1,4.84023445,2018-10-22,6048898046142,6106782017342,6106782020542,2634,1.2072892938497,3180,inactive,22,2.40409091,0.6918239,16.63207547,20.07972665,,,,,00:00:00,,0.12578616352201,0.15186028853455,0.83523159,13.2225,13.2225,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Clarisonic_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Water Gel New Customer Exclusive Static_Static",inactive,0,ABSOLUTE_OCPM,15,Daily,44.14,2018-10-31,,,2018-10-22,6048898046142,6106782018142,6106782021142,2407,1.1508101371001,2770,inactive,23,1.91913043,0.83032491,15.93501805,18.33818031,,,,,00:00:00,,0.18050541516245,0.20772746157042,0.91400083,8.828,8.828,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Allure_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Water Gel New Customer Exclusive Static_Static",inactive,0,ABSOLUTE_OCPM,25,Daily,1064,Ongoing,20,1.13237782,2018-10-22,6048898046142,6106782017542,6106782021342,164799,1.3366768002233,220283,inactive,563,1.88987567,0.25558032,4.83015031,6.45634986,,,,,00:00:00,,0.11258245075653,0.14684555124728,0.33070589,4.29032258,4.39669421,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Anastasia_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Water Gel New Customer Exclusive Static_Static",inactive,0,ABSOLUTE_OCPM,45,Daily,65.43,2018-12-31,,,2018-10-22,6048898046142,6106782017742,6106782021742,3324,1.160348977136,3857,inactive,45,1.454,1.16670988,16.96396163,19.68411552,,,,,00:00:00,,0.41483017889551,0.45126353790614,1.20336943,4.089375,4.362,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_Estee Lauder_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Toner New Customer Exclusive Static_Static",inactive,0,ABSOLUTE_OCPM,35,Daily,3.75,2018-12-31,,,2018-10-29,6048898046142,6107286038742,6107286038942,242,1.2231404958678,296,inactive,2,1.875,0.67567568,12.66891892,15.49586777,,,,,00:00:00,,,0,0.82644628,,,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_SK-II_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_RASCS New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,35,Daily,110.62,2018-12-31,1,0.65087688,2018-10-29,6048898046142,6107286038742,6107286039142,5130,1.4202729044834,7286,inactive,64,1.7284375,0.87839693,15.18254186,21.56335283,,,,,00:00:00,,0.46664836673072,0.66276803118908,1.05263158,3.25352941,3.25352941,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_SK-II_INT_oCPM"
2015-06-15,2021-03-08,"9.18_Prospecting_Prospecting_Water Gel New Customer Exclusive Static_Static",not_delivering,0,ABSOLUTE_OCPM,35,Daily,75.9,2018-12-31,1,0.98814229,2018-10-29,6048898046142,6107286038742,6107286039342,3782,1.3455843469064,5089,inactive,41,1.85121951,0.80565927,14.91452152,20.06874669,,,,,00:00:00,,0.37335429357438,0.47593865679535,1.03120042,3.99473684,4.21666667,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_SK-II_INT_oCPM"
2015-06-15,2021-03-08,"8.2_Prospecting_Prospecting_Texture Save 20% Exclusive Prospecting Static_Static",not_delivering,0,ABSOLUTE_OCPM,35,Daily,254.09,2018-12-31,5,2.25097406,2018-10-29,6048898046142,6107286038742,6107286039742,10860,1.2858195211786,13964,inactive,107,2.3746729,0.76625609,18.19607562,23.39686924,,,,,00:00:00,,0.42251503867087,0.53406998158379,0.92081031,4.30661017,4.38086207,DR_Prospecting_2018,"X_Prospecting New Customer Exclusive_Prospecting_SK-II_INT_oCPM"
2015-06-15,2021-03-08,"11.12_Retargeting_Retargeting_Singles Day 2018 EXTENDED Static_Static",not_delivering,0,ABSOLUTE_OCPM,100,Daily,64.62,2018-11-12,3,1.73243578,2018-11-11,6048898046142,6108052884142,6108052882542,5504,1.0759447674419,5922,inactive,47,1.37489362,0.79365079,10.9118541,11.74055233,,,,,00:00:00,,0.50658561296859,0.4905523255814,0.70857558,2.154,2.39333333,DR_Prospecting_2018,"X_Singles Day 2018_Prospecting_Shopping Cart Abandoners LAL 1%_LAL_oCPM"
2015-06-15,2021-03-08,"11.12_Retargeting_Retargeting_Singles Day 2018 EXTENDED Static_Static",not_delivering,0,ABSOLUTE_OCPM,80,Daily,63.88,2018-11-12,,,2018-11-11,6048898046142,6108052883542,6108052882742,7223,1.0335040841756,7465,inactive,28,2.28142857,0.37508372,8.55726725,8.84397065,,,,,00:00:00,,0.16075016744809,0.16613595458951,0.3738059,5.32333333,5.32333333,DR_Prospecting_2018,"X_Singles Day 2018_Retargeting_Site Visitors 30 Days LAL 1%_LAL_oCPM"
